Year,Wave,Fishing Mode,Fishing Area,Species Group,Sub Group,Observed Harvest (A),PSE,Reported Harvest (B1),PSE,Released Alive (B2),PSE,Total,Angler Trips,AngPSE
2013,MAY/JUNE,SHORE,INLAND,CATFISHES,FRESHWATER CATFISHES,115129,12.5,20907,76.5,287674,11.5,423710,1038175,11
2013,MAY/JUNE,SHORE,INLAND,DRUMS,ATLANTIC CROAKER,53891,34.7,0,.,592634,25,646525,1038175,11
2013,MAY/JUNE,SHORE,INLAND,DRUMS,KINGFISHES,0,.,0,.,12978,12.4,12978,1038175,11
2013,MAY/JUNE,SHORE,INLAND,DRUMS,SPOT,34397,20.6,1748,99.9,638824,29.7,674969,1038175,11
2013,MAY/JUNE,SHORE,INLAND,DRUMS,SPOTTED SEATROUT,0,.,0,.,5191,12.4,5191,1038175,11
2013,MAY/JUNE,SHORE,INLAND,EELS,EELS,0,.,0,.,2570,95.2,2570,1038175,11
2013,MAY/JUNE,SHORE,INLAND,FLOUNDERS,SUMMER FLOUNDER,0,.,0,.,24428,12.4,24428,1038175,11
2013,MAY/JUNE,SHORE,INLAND,HERRINGS,HERRINGS,0,.,0,.,417765,12.5,417765,1038175,11
2013,MAY/JUNE,SHORE,INLAND,OTHER FISHES,OTHER FISHES,11278,21.2,0,.,26385,43.6,37663,1038175,11
2013,MAY/JUNE,SHORE,INLAND,PORGIES,PINFISHES,0,.,0,.,657,100.9,657,1038175,11
2013,MAY/JUNE,SHORE,INLAND,SEA BASSES,BLACK SEA BASS,0,.,0,.,70083,12.4,70083,1038175,11
2013,MAY/JUNE,SHORE,INLAND,TEMPERATE BASSES,STRIPED BASS,2663,79.5,1905,100.4,332661,12.4,337229,1038175,11
2013,MAY/JUNE,SHORE,INLAND,TEMPERATE BASSES,WHITE PERCH,893965,12.6,210898,18.1,1988772,13.8,3093635,1038175,11
2013,MAY/JUNE,PARTY BOAT,OCEAN (> 3 MI),CODS AND HAKES,RED HAKE,295,60.9,0,.,0,.,295,2777,19.6
2013,MAY/JUNE,PARTY BOAT,OCEAN (> 3 MI),FLOUNDERS,SUMMER FLOUNDER,55,94.4,0,.,0,.,55,2777,19.6
2013,MAY/JUNE,PARTY BOAT,OCEAN (> 3 MI),SEA BASSES,BLACK SEA BASS,9886,30.3,202,78.1,45765,32,55853,2777,19.6
2013,MAY/JUNE,PARTY BOAT,OCEAN (> 3 MI),WRASSES,CUNNER,0,.,0,.,110,94.4,110,2777,19.6
2013,MAY/JUNE,PARTY BOAT,OCEAN (> 3 MI),WRASSES,TAUTOG,271,45,0,.,865,31.9,1136,2777,19.6
2013,MAY/JUNE,PARTY BOAT,INLAND,BLUEFISH,BLUEFISH,60,31,0,.,0,.,60,3045,15.9
2013,MAY/JUNE,PARTY BOAT,INLAND,CARTILAGINOUS FISHES,SKATES/RAYS,0,.,0,.,297,55.8,297,3045,15.9
2013,MAY/JUNE,PARTY BOAT,INLAND,DRUMS,ATLANTIC CROAKER,904,101.3,0,.,1439,68.7,2343,3045,15.9
2013,MAY/JUNE,PARTY BOAT,INLAND,DRUMS,KINGFISHES,268,83.7,0,.,86,76.7,354,3045,15.9
2013,MAY/JUNE,PARTY BOAT,INLAND,DRUMS,SPOT,15107,84.3,0,.,8591,84.9,23698,3045,15.9
2013,MAY/JUNE,PARTY BOAT,INLAND,FLOUNDERS,SUMMER FLOUNDER,494,37.5,0,.,469,56.9,963,3045,15.9
2013,MAY/JUNE,PARTY BOAT,INLAND,TEMPERATE BASSES,WHITE PERCH,859,84.9,72,84.9,1074,84.9,2005,3045,15.9
2013,MAY/JUNE,CHARTER BOAT,INLAND,CARTILAGINOUS FISHES,SKATES/RAYS,0,.,0,.,1389,23.9,1389,41488,32.4
2013,MAY/JUNE,CHARTER BOAT,INLAND,DRUMS,ATLANTIC CROAKER,89365,32.4,47818,32.4,483499,32.4,620682,41488,32.4
2013,MAY/JUNE,CHARTER BOAT,INLAND,DRUMS,SPOT,17932,32.4,23458,32.4,134746,32.4,176136,41488,32.4
2013,MAY/JUNE,CHARTER BOAT,INLAND,EELS,EELS,0,.,0,.,2707,32.4,2707,41488,32.4
2013,MAY/JUNE,CHARTER BOAT,INLAND,TEMPERATE BASSES,STRIPED BASS,11200,32.4,27275,32.4,82749,32.4,121224,41488,32.4
2013,MAY/JUNE,CHARTER BOAT,INLAND,TEMPERATE BASSES,WHITE PERCH,0,.,0,.,152249,32.4,152249,41488,32.4
2013,MAY/JUNE,CHARTER BOAT,INLAND,TOADFISHES,TOADFISHES,0,.,0,.,3135,32.4,3135,41488,32.4
2013,MAY/JUNE,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),CARTILAGINOUS FISHES,OTHER SHARKS,0,.,14612,70.8,44379,52.4,58991,68746,67.6
2013,MAY/JUNE,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),SEA BASSES,BLACK SEA BASS,0,.,0,.,6540,85.8,6540,68746,67.6
2013,MAY/JUNE,PRIVATE/RENTAL BOAT,INLAND,BLUEFISH,BLUEFISH,8783,38.5,0,.,3496,100.8,12279,857499,11.9
2013,MAY/JUNE,PRIVATE/RENTAL BOAT,INLAND,CARTILAGINOUS FISHES,SKATES/RAYS,0,.,0,.,48621,27.5,48621,857499,11.9
2013,MAY/JUNE,PRIVATE/RENTAL BOAT,INLAND,CATFISHES,FRESHWATER CATFISHES,41198,53.1,14909,16.7,291451,28.4,347558,857499,11.9
2013,MAY/JUNE,PRIVATE/RENTAL BOAT,INLAND,DRUMS,ATLANTIC CROAKER,393460,57.8,58155,98.6,1836148,27.6,2287763,857499,11.9
2013,MAY/JUNE,PRIVATE/RENTAL BOAT,INLAND,DRUMS,SPOT,109362,55.6,197641,98.6,1557680,33.5,1864683,857499,11.9
2013,MAY/JUNE,PRIVATE/RENTAL BOAT,INLAND,DRUMS,SPOTTED SEATROUT,0,.,0,.,3542,102.5,3542,857499,11.9
2013,MAY/JUNE,PRIVATE/RENTAL BOAT,INLAND,DRUMS,WEAKFISH,3542,102.5,0,.,7085,102.5,10627,857499,11.9
2013,MAY/JUNE,PRIVATE/RENTAL BOAT,INLAND,EELS,EELS,0,.,0,.,4930,97.6,4930,857499,11.9
2013,MAY/JUNE,PRIVATE/RENTAL BOAT,INLAND,FLOUNDERS,SUMMER FLOUNDER,60220,17.2,0,.,75230,18.9,135450,857499,11.9
2013,MAY/JUNE,PRIVATE/RENTAL BOAT,INLAND,HERRINGS,HERRINGS,0,.,0,.,47461,86,47461,857499,11.9
2013,MAY/JUNE,PRIVATE/RENTAL BOAT,INLAND,OTHER FISHES,OTHER FISHES,8914,76.8,0,.,171918,49,180832,857499,11.9
2013,MAY/JUNE,PRIVATE/RENTAL BOAT,INLAND,TEMPERATE BASSES,STRIPED BASS,214748,18.4,34505,98.6,1444790,35.1,1694043,857499,11.9
2013,MAY/JUNE,PRIVATE/RENTAL BOAT,INLAND,TEMPERATE BASSES,WHITE PERCH,1442427,29.3,563666,63,4921004,31.8,6927097,857499,11.9
2013,JULY/AUGUST,SHORE,OCEAN (<= 3 MI),BLUEFISH,BLUEFISH,0,.,0,.,12866,28.5,12866,98490,28.5
2013,JULY/AUGUST,SHORE,OCEAN (<= 3 MI),CARTILAGINOUS FISHES,DOGFISH SHARKS,0,.,0,.,2826,28.5,2826,98490,28.5
2013,JULY/AUGUST,SHORE,OCEAN (<= 3 MI),CARTILAGINOUS FISHES,OTHER SHARKS,0,.,0,.,2573,28.5,2573,98490,28.5
2013,JULY/AUGUST,SHORE,OCEAN (<= 3 MI),CARTILAGINOUS FISHES,SKATES/RAYS,0,.,0,.,21343,16.8,21343,98490,28.5
2013,JULY/AUGUST,SHORE,OCEAN (<= 3 MI),DRUMS,ATLANTIC CROAKER,0,.,0,.,2826,28.5,2826,98490,28.5
2013,JULY/AUGUST,SHORE,OCEAN (<= 3 MI),DRUMS,KINGFISHES,0,.,0,.,18770,28.5,18770,98490,28.5
2013,JULY/AUGUST,SHORE,OCEAN (<= 3 MI),DRUMS,SPOT,0,.,0,.,13623,28.5,13623,98490,28.5
2013,JULY/AUGUST,SHORE,OCEAN (<= 3 MI),FLOUNDERS,SUMMER FLOUNDER,0,.,0,.,7719,28.5,7719,98490,28.5
2013,JULY/AUGUST,SHORE,INLAND,BLUEFISH,BLUEFISH,3986,30,0,.,91633,30.7,95619,1495934,14.4
2013,JULY/AUGUST,SHORE,INLAND,CATFISHES,FRESHWATER CATFISHES,97609,45.2,6836,30,162213,41.9,266658,1495934,14.4
2013,JULY/AUGUST,SHORE,INLAND,DRUMS,ATLANTIC CROAKER,51465,31,37031,65,1803047,50.1,1891543,1495934,14.4
2013,JULY/AUGUST,SHORE,INLAND,DRUMS,RED DRUM,0,.,0,.,2621,30,2621,1495934,14.4
2013,JULY/AUGUST,SHORE,INLAND,DRUMS,SPOT,512468,17.7,138885,49.3,2189963,34.1,2841316,1495934,14.4
2013,JULY/AUGUST,SHORE,INLAND,EELS,EELS,0,.,0,.,1311,30,1311,1495934,14.4
2013,JULY/AUGUST,SHORE,INLAND,FLOUNDERS,SUMMER FLOUNDER,0,.,0,.,535191,30,535191,1495934,14.4
2013,JULY/AUGUST,SHORE,INLAND,OTHER FISHES,OTHER FISHES,0,.,94880,74.9,422944,49.2,517824,1495934,14.4
2013,JULY/AUGUST,SHORE,INLAND,SEA BASSES,BLACK SEA BASS,0,.,0,.,90166,30.7,90166,1495934,14.4
2013,JULY/AUGUST,SHORE,INLAND,TEMPERATE BASSES,STRIPED BASS,38580,30.3,0,.,170542,34.8,209122,1495934,14.4
2013,JULY/AUGUST,SHORE,INLAND,TEMPERATE BASSES,WHITE PERCH,826590,50.2,123834,56.8,3739770,44.6,4690194,1495934,14.4
2013,JULY/AUGUST,SHORE,INLAND,TOADFISHES,TOADFISHES,0,.,0,.,5196,30,5196,1495934,14.4
2013,JULY/AUGUST,SHORE,INLAND,WRASSES,TAUTOG,0,.,0,.,1288,30,1288,1495934,14.4
2013,JULY/AUGUST,PARTY BOAT,OCEAN (> 3 MI),CARTILAGINOUS FISHES,SKATES/RAYS,0,.,0,.,61,104.1,61,9554,19.6
2013,JULY/AUGUST,PARTY BOAT,OCEAN (> 3 MI),CODS AND HAKES,POLLOCK,0,.,0,.,162,97.6,162,9554,19.6
2013,JULY/AUGUST,PARTY BOAT,OCEAN (> 3 MI),CODS AND HAKES,RED HAKE,692,73.7,0,.,0,.,692,9554,19.6
2013,JULY/AUGUST,PARTY BOAT,OCEAN (> 3 MI),EELS,EELS,61,104.1,0,.,164,101.1,225,9554,19.6
2013,JULY/AUGUST,PARTY BOAT,OCEAN (> 3 MI),FLOUNDERS,SUMMER FLOUNDER,3687,27.6,0,.,3382,56.8,7069,9554,19.6
2013,JULY/AUGUST,PARTY BOAT,OCEAN (> 3 MI),SCULPINS,SCULPINS,0,.,0,.,61,104.1,61,9554,19.6
2013,JULY/AUGUST,PARTY BOAT,OCEAN (> 3 MI),SEA BASSES,BLACK SEA BASS,11948,29.8,0,.,85497,38.6,97445,9554,19.6
2013,JULY/AUGUST,PARTY BOAT,OCEAN (> 3 MI),SEAROBINS,SEAROBINS,0,.,552,75.8,1143,46.2,1695,9554,19.6
2013,JULY/AUGUST,PARTY BOAT,INLAND,BLUEFISH,BLUEFISH,282,70.5,0,.,531,77.6,813,13310,27.4
2013,JULY/AUGUST,PARTY BOAT,INLAND,CARTILAGINOUS FISHES,OTHER SHARKS,0,.,0,.,104,75.2,104,13310,27.4
2013,JULY/AUGUST,PARTY BOAT,INLAND,CARTILAGINOUS FISHES,SKATES/RAYS,0,.,0,.,59,101.6,59,13310,27.4
2013,JULY/AUGUST,PARTY BOAT,INLAND,DRUMS,ATLANTIC CROAKER,10793,43.8,0,.,4578,49.6,15371,13310,27.4
2013,JULY/AUGUST,PARTY BOAT,INLAND,DRUMS,KINGFISHES,923,64.8,0,.,81,101.1,1004,13310,27.4
2013,JULY/AUGUST,PARTY BOAT,INLAND,DRUMS,SILVER PERCH,0,.,0,.,119,101.6,119,13310,27.4
2013,JULY/AUGUST,PARTY BOAT,INLAND,DRUMS,SPOT,16107,54.6,59,101.6,13876,46.5,30042,13310,27.4
2013,JULY/AUGUST,PARTY BOAT,INLAND,DRUMS,WEAKFISH,59,101.6,0,.,949,85.2,1008,13310,27.4
2013,JULY/AUGUST,PARTY BOAT,INLAND,FLOUNDERS,SUMMER FLOUNDER,444,50.1,0,.,9623,44.4,10067,13310,27.4
2013,JULY/AUGUST,PARTY BOAT,INLAND,HERRINGS,HERRINGS,0,.,0,.,64,98,64,13310,27.4
2013,JULY/AUGUST,PARTY BOAT,INLAND,SEA BASSES,BLACK SEA BASS,0,.,0,.,1842,59.8,1842,13310,27.4
2013,JULY/AUGUST,PARTY BOAT,INLAND,SEAROBINS,SEAROBINS,0,.,0,.,100,75.7,100,13310,27.4
2013,JULY/AUGUST,PARTY BOAT,INLAND,TEMPERATE BASSES,STRIPED BASS,409,90.8,0,.,44,99.4,453,13310,27.4
2013,JULY/AUGUST,PARTY BOAT,INLAND,TEMPERATE BASSES,WHITE PERCH,1056,74.1,0,.,9940,89.7,10996,13310,27.4
2013,JULY/AUGUST,PARTY BOAT,INLAND,TOADFISHES,TOADFISHES,0,.,0,.,1009,48.3,1009,13310,27.4
2013,JULY/AUGUST,CHARTER BOAT,OCEAN (> 3 MI),DOLPHINS,DOLPHINS,21,32.2,0,.,0,.,21,3574,32.2
2013,JULY/AUGUST,CHARTER BOAT,OCEAN (> 3 MI),TUNAS AND MACKERELS,OTHER TUNAS/MACKERELS,1257,24.9,1008,32.2,1439,27.4,3704,3574,32.2
2013,JULY/AUGUST,CHARTER BOAT,INLAND,BLUEFISH,BLUEFISH,782,33,0,.,16291,33,17073,40680,33
2013,JULY/AUGUST,CHARTER BOAT,INLAND,CARTILAGINOUS FISHES,SKATES/RAYS,0,.,0,.,4693,33,4693,40680,33
2013,JULY/AUGUST,CHARTER BOAT,INLAND,DRUMS,ATLANTIC CROAKER,212975,33,88983,33,85089,33,387047,40680,33
2013,JULY/AUGUST,CHARTER BOAT,INLAND,DRUMS,KINGFISHES,28699,33,0,.,0,.,28699,40680,33
2013,JULY/AUGUST,CHARTER BOAT,INLAND,DRUMS,SPOT,0,.,129430,33,112110,33,241540,40680,33
2013,JULY/AUGUST,CHARTER BOAT,INLAND,DRUMS,WEAKFISH,0,.,0,.,1510,33,1510,40680,33
2013,JULY/AUGUST,CHARTER BOAT,INLAND,SEA BASSES,BLACK SEA BASS,0,.,0,.,5035,33,5035,40680,33
2013,JULY/AUGUST,CHARTER BOAT,INLAND,TEMPERATE BASSES,STRIPED BASS,10951,33,26534,33,81879,33,119364,40680,33
2013,JULY/AUGUST,CHARTER BOAT,INLAND,TOADFISHES,TOADFISHES,0,.,0,.,19468,33,19468,40680,33
2013,JULY/AUGUST,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),DRUMS,ATLANTIC CROAKER,0,.,0,.,28499,50,28499,32884,43.2
2013,JULY/AUGUST,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),DRUMS,SPOT,0,.,0,.,8699,69.1,8699,32884,43.2
2013,JULY/AUGUST,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FLOUNDERS,SUMMER FLOUNDER,0,.,0,.,38320,44.2,38320,32884,43.2
2013,JULY/AUGUST,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),CARTILAGINOUS FISHES,OTHER SHARKS,0,.,0,.,793,101.7,793,26615,16.7
2013,JULY/AUGUST,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),DOLPHINS,DOLPHINS,2813,44.2,0,.,0,.,2813,26615,16.7
2013,JULY/AUGUST,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FLOUNDERS,SUMMER FLOUNDER,0,.,0,.,13884,16.8,13884,26615,16.7
2013,JULY/AUGUST,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),TUNAS AND MACKERELS,OTHER TUNAS/MACKERELS,0,.,3173,80.4,8725,101.7,11898,26615,16.7
2013,JULY/AUGUST,PRIVATE/RENTAL BOAT,INLAND,BLUEFISH,BLUEFISH,15839,66.9,0,.,68597,44.5,84436,1532813,11.2
2013,JULY/AUGUST,PRIVATE/RENTAL BOAT,INLAND,CARTILAGINOUS FISHES,SKATES/RAYS,0,.,0,.,51285,86.5,51285,1532813,11.2
2013,JULY/AUGUST,PRIVATE/RENTAL BOAT,INLAND,CATFISHES,FRESHWATER CATFISHES,33575,41.6,675,100.9,196787,39.6,231037,1532813,11.2
2013,JULY/AUGUST,PRIVATE/RENTAL BOAT,INLAND,DRUMS,ATLANTIC CROAKER,854160,23.6,180370,92.8,2090695,20.6,3125225,1532813,11.2
2013,JULY/AUGUST,PRIVATE/RENTAL BOAT,INLAND,DRUMS,KINGFISHES,0,.,0,.,12742,29.4,12742,1532813,11.2
2013,JULY/AUGUST,PRIVATE/RENTAL BOAT,INLAND,DRUMS,RED DRUM,3591,73.9,0,.,4504,101.2,8095,1532813,11.2
2013,JULY/AUGUST,PRIVATE/RENTAL BOAT,INLAND,DRUMS,SPOT,304970,37.2,350274,80.7,1641921,23.9,2297165,1532813,11.2
2013,JULY/AUGUST,PRIVATE/RENTAL BOAT,INLAND,EELS,EELS,0,.,0,.,4438,17.1,4438,1532813,11.2
2013,JULY/AUGUST,PRIVATE/RENTAL BOAT,INLAND,FLOUNDERS,SUMMER FLOUNDER,12510,17.1,0,.,109312,17.1,121822,1532813,11.2
2013,JULY/AUGUST,PRIVATE/RENTAL BOAT,INLAND,HERRINGS,HERRINGS,0,.,0,.,948,101.2,948,1532813,11.2
2013,JULY/AUGUST,PRIVATE/RENTAL BOAT,INLAND,OTHER FISHES,OTHER FISHES,7704,85.7,47883,87.7,850514,23.5,906101,1532813,11.2
2013,JULY/AUGUST,PRIVATE/RENTAL BOAT,INLAND,PUFFERS,PUFFERS,0,.,0,.,2380,100.1,2380,1532813,11.2
2013,JULY/AUGUST,PRIVATE/RENTAL BOAT,INLAND,SEA BASSES,BLACK SEA BASS,0,.,0,.,44325,17.1,44325,1532813,11.2
2013,JULY/AUGUST,PRIVATE/RENTAL BOAT,INLAND,SEAROBINS,SEAROBINS,0,.,0,.,27210,17.1,27210,1532813,11.2
2013,JULY/AUGUST,PRIVATE/RENTAL BOAT,INLAND,TEMPERATE BASSES,STRIPED BASS,308189,21.4,0,.,2222923,24.4,2531112,1532813,11.2
2013,JULY/AUGUST,PRIVATE/RENTAL BOAT,INLAND,TEMPERATE BASSES,WHITE PERCH,1076685,40.5,841610,72.4,5704367,14.1,7622662,1532813,11.2
2013,JULY/AUGUST,PRIVATE/RENTAL BOAT,INLAND,TOADFISHES,TOADFISHES,0,.,0,.,73497,56.7,73497,1532813,11.2
2013,SEPTEMBER/OCTOBER,SHORE,INLAND,BLUEFISH,BLUEFISH,3257,99.5,0,.,134044,12.6,137301,947705,12.1
2013,SEPTEMBER/OCTOBER,SHORE,INLAND,CARTILAGINOUS FISHES,DOGFISH SHARKS,0,.,0,.,1491,12.1,1491,947705,12.1
2013,SEPTEMBER/OCTOBER,SHORE,INLAND,CATFISHES,FRESHWATER CATFISHES,126898,17.5,0,.,217453,12.1,344351,947705,12.1
2013,SEPTEMBER/OCTOBER,SHORE,INLAND,DRUMS,ATLANTIC CROAKER,0,.,0,.,139364,14.1,139364,947705,12.1
2013,SEPTEMBER/OCTOBER,SHORE,INLAND,DRUMS,SPOT,317683,12.1,3257,99.5,674049,12.1,994989,947705,12.1
2013,SEPTEMBER/OCTOBER,SHORE,INLAND,EELS,EELS,0,.,0,.,78871,12.1,78871,947705,12.1
2013,SEPTEMBER/OCTOBER,SHORE,INLAND,FLOUNDERS,SUMMER FLOUNDER,2744,12.1,0,.,29919,73.1,32663,947705,12.1
2013,SEPTEMBER/OCTOBER,SHORE,INLAND,OTHER FISHES,OTHER FISHES,22690,12.1,0,.,215217,8.9,237907,947705,12.1
2013,SEPTEMBER/OCTOBER,SHORE,INLAND,SEA BASSES,BLACK SEA BASS,0,.,0,.,175179,12.1,175179,947705,12.1
2013,SEPTEMBER/OCTOBER,SHORE,INLAND,SEA BASSES,EPINEPHELUS GROUPERS,0,.,0,.,2171,99.5,2171,947705,12.1
2013,SEPTEMBER/OCTOBER,SHORE,INLAND,SEA BASSES,OTHER SEA BASSES,0,.,0,.,1086,99.5,1086,947705,12.1
2013,SEPTEMBER/OCTOBER,SHORE,INLAND,TEMPERATE BASSES,STRIPED BASS,0,.,0,.,109199,12.9,109199,947705,12.1
2013,SEPTEMBER/OCTOBER,SHORE,INLAND,TEMPERATE BASSES,WHITE PERCH,0,.,23776,12.7,162119,12.1,185895,947705,12.1
2013,SEPTEMBER/OCTOBER,SHORE,INLAND,TOADFISHES,TOADFISHES,0,.,0,.,1086,99.5,1086,947705,12.1
2013,SEPTEMBER/OCTOBER,SHORE,INLAND,WRASSES,TAUTOG,8233,12.1,0,.,161913,12.1,170146,947705,12.1
2013,SEPTEMBER/OCTOBER,PARTY BOAT,OCEAN (> 3 MI),BLUEFISH,BLUEFISH,79,71.9,27,100.7,0,.,106,1847,19.6
2013,SEPTEMBER/OCTOBER,PARTY BOAT,OCEAN (> 3 MI),CARTILAGINOUS FISHES,DOGFISH SHARKS,0,.,0,.,13,100.7,13,1847,19.6
2013,SEPTEMBER/OCTOBER,PARTY BOAT,OCEAN (> 3 MI),CODS AND HAKES,RED HAKE,136,94.5,0,.,0,.,136,1847,19.6
2013,SEPTEMBER/OCTOBER,PARTY BOAT,OCEAN (> 3 MI),DRUMS,ATLANTIC CROAKER,350,100.7,0,.,404,100.7,754,1847,19.6
2013,SEPTEMBER/OCTOBER,PARTY BOAT,OCEAN (> 3 MI),EELS,EELS,0,.,0,.,19,99.1,19,1847,19.6
2013,SEPTEMBER/OCTOBER,PARTY BOAT,OCEAN (> 3 MI),FLOUNDERS,SUMMER FLOUNDER,2123,26,0,.,3985,33.8,6108,1847,19.6
2013,SEPTEMBER/OCTOBER,PARTY BOAT,OCEAN (> 3 MI),SEA BASSES,BLACK SEA BASS,2146,36.1,0,.,7744,53.7,9890,1847,19.6
2013,SEPTEMBER/OCTOBER,PARTY BOAT,OCEAN (> 3 MI),SEAROBINS,SEAROBINS,0,.,0,.,87,82,87,1847,19.6
2013,SEPTEMBER/OCTOBER,PARTY BOAT,OCEAN (> 3 MI),TRIGGERFISHES/FILEFISHES,TRIGGERFISHES/FILEFISHES,39,99.1,0,.,0,.,39,1847,19.6
2013,SEPTEMBER/OCTOBER,PARTY BOAT,OCEAN (> 3 MI),TUNAS AND MACKERELS,OTHER TUNAS/MACKERELS,91,94.5,13,100.7,0,.,104,1847,19.6
2013,SEPTEMBER/OCTOBER,PARTY BOAT,OCEAN (> 3 MI),WRASSES,CUNNER,45,94.5,0,.,0,.,45,1847,19.6
2013,SEPTEMBER/OCTOBER,PARTY BOAT,INLAND,BLUEFISH,BLUEFISH,327,77.4,0,.,326,53.4,653,4926,32
2013,SEPTEMBER/OCTOBER,PARTY BOAT,INLAND,CARTILAGINOUS FISHES,SKATES/RAYS,0,.,0,.,27,105.4,27,4926,32
2013,SEPTEMBER/OCTOBER,PARTY BOAT,INLAND,DRUMS,ATLANTIC CROAKER,2801,91,58,108.9,2410,71.3,5269,4926,32
2013,SEPTEMBER/OCTOBER,PARTY BOAT,INLAND,DRUMS,KINGFISHES,269,77.5,0,.,76,106.1,345,4926,32
2013,SEPTEMBER/OCTOBER,PARTY BOAT,INLAND,DRUMS,SPOT,39760,80.2,233,108.9,17682,86.4,57675,4926,32
2013,SEPTEMBER/OCTOBER,PARTY BOAT,INLAND,DRUMS,WEAKFISH,134,77.5,0,.,0,.,134,4926,32
2013,SEPTEMBER/OCTOBER,PARTY BOAT,INLAND,FLOUNDERS,SUMMER FLOUNDER,1178,77.4,0,.,4529,43.6,5707,4926,32
2013,SEPTEMBER/OCTOBER,PARTY BOAT,INLAND,GRUNTS,PIGFISH,0,.,0,.,381,106.1,381,4926,32
2013,SEPTEMBER/OCTOBER,PARTY BOAT,INLAND,PUFFERS,PUFFERS,0,.,0,.,153,63.7,153,4926,32
2013,SEPTEMBER/OCTOBER,PARTY BOAT,INLAND,SEA BASSES,BLACK SEA BASS,0,.,0,.,11118,78,11118,4926,32
2013,SEPTEMBER/OCTOBER,PARTY BOAT,INLAND,SEAROBINS,SEAROBINS,0,.,0,.,121,93.6,121,4926,32
2013,SEPTEMBER/OCTOBER,PARTY BOAT,INLAND,TEMPERATE BASSES,STRIPED BASS,0,.,0,.,128,91.7,128,4926,32
2013,SEPTEMBER/OCTOBER,PARTY BOAT,INLAND,TEMPERATE BASSES,WHITE PERCH,5238,91.7,0,.,894,91.7,6132,4926,32
2013,SEPTEMBER/OCTOBER,PARTY BOAT,INLAND,TOADFISHES,TOADFISHES,0,.,0,.,134,77.5,134,4926,32
2013,SEPTEMBER/OCTOBER,CHARTER BOAT,INLAND,BLUEFISH,BLUEFISH,11057,34.3,0,.,9402,34.3,20459,14977,34.3
2013,SEPTEMBER/OCTOBER,CHARTER BOAT,INLAND,DRUMS,RED DRUM,610,34.3,0,.,0,.,610,14977,34.3
2013,SEPTEMBER/OCTOBER,CHARTER BOAT,INLAND,TEMPERATE BASSES,STRIPED BASS,29955,34.3,2089,34.3,49813,34.3,81857,14977,34.3
2013,SEPTEMBER/OCTOBER,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),BLUEFISH,BLUEFISH,0,.,0,.,7784,99.3,7784,15567,99.3
2013,SEPTEMBER/OCTOBER,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),CARTILAGINOUS FISHES,OTHER SHARKS,0,.,0,.,7784,99.3,7784,15567,99.3
2013,SEPTEMBER/OCTOBER,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FLOUNDERS,SUMMER FLOUNDER,23351,99.3,0,.,23351,99.3,46702,15567,99.3
2013,SEPTEMBER/OCTOBER,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),SEAROBINS,SEAROBINS,0,.,0,.,7784,99.3,7784,15567,99.3
2013,SEPTEMBER/OCTOBER,PRIVATE/RENTAL BOAT,INLAND,BLUEFISH,BLUEFISH,74643,31.9,0,.,377932,40.2,452575,971870,12.8
2013,SEPTEMBER/OCTOBER,PRIVATE/RENTAL BOAT,INLAND,CARTILAGINOUS FISHES,SKATES/RAYS,0,.,0,.,25432,19.4,25432,971870,12.8
2013,SEPTEMBER/OCTOBER,PRIVATE/RENTAL BOAT,INLAND,CATFISHES,FRESHWATER CATFISHES,11463,20.5,5346,102.5,242330,27.4,259139,971870,12.8
2013,SEPTEMBER/OCTOBER,PRIVATE/RENTAL BOAT,INLAND,DRUMS,ATLANTIC CROAKER,222963,63.2,1769,102,452615,31.3,677347,971870,12.8
2013,SEPTEMBER/OCTOBER,PRIVATE/RENTAL BOAT,INLAND,DRUMS,BLACK DRUM,0,.,0,.,15868,19.4,15868,971870,12.8
2013,SEPTEMBER/OCTOBER,PRIVATE/RENTAL BOAT,INLAND,DRUMS,KINGFISHES,2671,102,0,.,1336,102,4007,971870,12.8
2013,SEPTEMBER/OCTOBER,PRIVATE/RENTAL BOAT,INLAND,DRUMS,RED DRUM,564,100.7,0,.,0,.,564,971870,12.8
2013,SEPTEMBER/OCTOBER,PRIVATE/RENTAL BOAT,INLAND,DRUMS,SPOT,100323,45.1,143253,73.6,607253,44.6,850829,971870,12.8
2013,SEPTEMBER/OCTOBER,PRIVATE/RENTAL BOAT,INLAND,DRUMS,SPOTTED SEATROUT,0,.,0,.,14046,88.8,14046,971870,12.8
2013,SEPTEMBER/OCTOBER,PRIVATE/RENTAL BOAT,INLAND,DRUMS,WEAKFISH,0,.,0,.,10302,102,10302,971870,12.8
